,COD,Nombre,FK_Unidad,FK_Escala,Data
61,EPA366806,"Tasa de actividad. Hombres. Balears, Illes. Total. ",135,1,"[{'Fecha': 1696111200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2023, 'Valor': 65.99, 'Secreto': False}, {'Fecha': 1688162400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2023, 'Valor': 71.04, 'Secreto': False}, {'Fecha': 1680300000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2023, 'Valor': 68.07, 'Secreto': False}, {'Fecha': 1672527600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2023, 'Valor': 66.67, 'Secreto': False}, {'Fecha': 1664575200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2022, 'Valor': 66.98, 'Secreto': False}, {'Fecha': 1656626400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2022, 'Valor': 71.31, 'Secreto': False}, {'Fecha': 1648764000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2022, 'Valor': 69.51, 'Secreto': False}, {'Fecha': 1640991600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2022, 'Valor': 68.05, 'Secreto': False}, {'Fecha': 1633039200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2021, 'Valor': 64.8, 'Secreto': False}, {'Fecha': 1625090400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2021, 'Valor': 71.65, 'Secreto': False}, {'Fecha': 1617228000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2021, 'Valor': 69.51, 'Secreto': False}, {'Fecha': 1609455600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2021, 'Valor': 63.79, 'Secreto': False}]"
62,EPA366805,Tasa de actividad. Hombres. Barcelona. Total. ,135,1,"[{'Fecha': 1696111200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2023, 'Valor': 67.02, 'Secreto': False}, {'Fecha': 1688162400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2023, 'Valor': 66.64, 'Secreto': False}, {'Fecha': 1680300000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2023, 'Valor': 66.43, 'Secreto': False}, {'Fecha': 1672527600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2023, 'Valor': 64.92, 'Secreto': False}, {'Fecha': 1664575200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2022, 'Valor': 65.71, 'Secreto': False}, {'Fecha': 1656626400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2022, 'Valor': 66.97, 'Secreto': False}, {'Fecha': 1648764000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2022, 'Valor': 65.62, 'Secreto': False}, {'Fecha': 1640991600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2022, 'Valor': 64.77, 'Secreto': False}, {'Fecha': 1633039200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2021, 'Valor': 65.28, 'Secreto': False}, {'Fecha': 1625090400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2021, 'Valor': 65.87, 'Secreto': False}, {'Fecha': 1617228000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2021, 'Valor': 65.78, 'Secreto': False}, {'Fecha': 1609455600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2021, 'Valor': 65.1, 'Secreto': False}]"
63,EPA366804,Tasa de actividad. Hombres. Bizkaia. Total. ,135,1,"[{'Fecha': 1696111200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2023, 'Valor': 62.37, 'Secreto': False}, {'Fecha': 1688162400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2023, 'Valor': 63.46, 'Secreto': False}, {'Fecha': 1680300000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2023, 'Valor': 63.09, 'Secreto': False}, {'Fecha': 1672527600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2023, 'Valor': 61.41, 'Secreto': False}, {'Fecha': 1664575200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2022, 'Valor': 63.71, 'Secreto': False}, {'Fecha': 1656626400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2022, 'Valor': 62.86, 'Secreto': False}, {'Fecha': 1648764000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2022, 'Valor': 60.94, 'Secreto': False}, {'Fecha': 1640991600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2022, 'Valor': 62.12, 'Secreto': False}, {'Fecha': 1633039200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2021, 'Valor': 61.41, 'Secreto': False}, {'Fecha': 1625090400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2021, 'Valor': 60.41, 'Secreto': False}, {'Fecha': 1617228000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2021, 'Valor': 58.19, 'Secreto': False}, {'Fecha': 1609455600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2021, 'Valor': 57.85, 'Secreto': False}]"
64,EPA366803,Tasa de actividad. Hombres. Burgos. Total. ,135,1,"[{'Fecha': 1696111200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2023, 'Valor': 63.41, 'Secreto': False}, {'Fecha': 1688162400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2023, 'Valor': 61.71, 'Secreto': False}, {'Fecha': 1680300000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2023, 'Valor': 60.98, 'Secreto': False}, {'Fecha': 1672527600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2023, 'Valor': 62.15, 'Secreto': False}, {'Fecha': 1664575200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2022, 'Valor': 63.21, 'Secreto': False}, {'Fecha': 1656626400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2022, 'Valor': 61.81, 'Secreto': False}, {'Fecha': 1648764000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2022, 'Valor': 60.88, 'Secreto': False}, {'Fecha': 1640991600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2022, 'Valor': 62.54, 'Secreto': False}, {'Fecha': 1633039200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2021, 'Valor': 61.81, 'Secreto': False}, {'Fecha': 1625090400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2021, 'Valor': 62.77, 'Secreto': False}, {'Fecha': 1617228000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2021, 'Valor': 62.82, 'Secreto': False}, {'Fecha': 1609455600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2021, 'Valor': 62.57, 'Secreto': False}]"
65,EPA366802,Tasa de actividad. Hombres. Cáceres. Total. ,135,1,"[{'Fecha': 1696111200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2023, 'Valor': 57.59, 'Secreto': False}, {'Fecha': 1688162400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2023, 'Valor': 58.08, 'Secreto': False}, {'Fecha': 1680300000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2023, 'Valor': 59.61, 'Secreto': False}, {'Fecha': 1672527600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2023, 'Valor': 59.24, 'Secreto': False}, {'Fecha': 1664575200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2022, 'Valor': 58.64, 'Secreto': False}, {'Fecha': 1656626400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2022, 'Valor': 60.03, 'Secreto': False}, {'Fecha': 1648764000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2022, 'Valor': 60.03, 'Secreto': False}, {'Fecha': 1640991600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2022, 'Valor': 59.31, 'Secreto': False}, {'Fecha': 1633039200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2021, 'Valor': 60.61, 'Secreto': False}, {'Fecha': 1625090400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2021, 'Valor': 59.84, 'Secreto': False}, {'Fecha': 1617228000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2021, 'Valor': 58.5, 'Secreto': False}, {'Fecha': 1609455600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2021, 'Valor': 56.73, 'Secreto': False}]"
66,EPA366801,Tasa de actividad. Hombres. Cádiz. Total. ,135,1,"[{'Fecha': 1696111200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2023, 'Valor': 59.83, 'Secreto': False}, {'Fecha': 1688162400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2023, 'Valor': 61.09, 'Secreto': False}, {'Fecha': 1680300000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2023, 'Valor': 61.17, 'Secreto': False}, {'Fecha': 1672527600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2023, 'Valor': 60.74, 'Secreto': False}, {'Fecha': 1664575200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2022, 'Valor': 59.21, 'Secreto': False}, {'Fecha': 1656626400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2022, 'Valor': 60.2, 'Secreto': False}, {'Fecha': 1648764000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2022, 'Valor': 60.47, 'Secreto': False}, {'Fecha': 1640991600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2022, 'Valor': 59.91, 'Secreto': False}, {'Fecha': 1633039200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2021, 'Valor': 60.25, 'Secreto': False}, {'Fecha': 1625090400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2021, 'Valor': 62.69, 'Secreto': False}, {'Fecha': 1617228000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2021, 'Valor': 62.87, 'Secreto': False}, {'Fecha': 1609455600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2021, 'Valor': 59.91, 'Secreto': False}]"
67,EPA366800,Tasa de actividad. Hombres. Cantabria. Total. ,135,1,"[{'Fecha': 1696111200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2023, 'Valor': 59.03, 'Secreto': False}, {'Fecha': 1688162400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2023, 'Valor': 60.8, 'Secreto': False}, {'Fecha': 1680300000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2023, 'Valor': 59.56, 'Secreto': False}, {'Fecha': 1672527600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2023, 'Valor': 58.84, 'Secreto': False}, {'Fecha': 1664575200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2022, 'Valor': 58.75, 'Secreto': False}, {'Fecha': 1656626400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2022, 'Valor': 61.21, 'Secreto': False}, {'Fecha': 1648764000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2022, 'Valor': 60.88, 'Secreto': False}, {'Fecha': 1640991600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2022, 'Valor': 59.91, 'Secreto': False}, {'Fecha': 1633039200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2021, 'Valor': 61.15, 'Secreto': False}, {'Fecha': 1625090400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2021, 'Valor': 62.93, 'Secreto': False}, {'Fecha': 1617228000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2021, 'Valor': 59.39, 'Secreto': False}, {'Fecha': 1609455600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2021, 'Valor': 59.3, 'Secreto': False}]"
68,EPA366799,Tasa de actividad. Hombres. Castellón/Castelló. Total. ,135,1,"[{'Fecha': 1696111200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2023, 'Valor': 58.64, 'Secreto': False}, {'Fecha': 1688162400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2023, 'Valor': 61.24, 'Secreto': False}, {'Fecha': 1680300000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2023, 'Valor': 61.04, 'Secreto': False}, {'Fecha': 1672527600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2023, 'Valor': 60.39, 'Secreto': False}, {'Fecha': 1664575200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2022, 'Valor': 59.12, 'Secreto': False}, {'Fecha': 1656626400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2022, 'Valor': 63.86, 'Secreto': False}, {'Fecha': 1648764000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2022, 'Valor': 62.84, 'Secreto': False}, {'Fecha': 1640991600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2022, 'Valor': 62.04, 'Secreto': False}, {'Fecha': 1633039200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2021, 'Valor': 63.24, 'Secreto': False}, {'Fecha': 1625090400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2021, 'Valor': 62.48, 'Secreto': False}, {'Fecha': 1617228000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2021, 'Valor': 62.88, 'Secreto': False}, {'Fecha': 1609455600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2021, 'Valor': 61.41, 'Secreto': False}]"
69,EPA366798,Tasa de actividad. Hombres. Ciudad Real. Total. ,135,1,"[{'Fecha': 1696111200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2023, 'Valor': 61.97, 'Secreto': False}, {'Fecha': 1688162400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2023, 'Valor': 62.42, 'Secreto': False}, {'Fecha': 1680300000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2023, 'Valor': 62.17, 'Secreto': False}, {'Fecha': 1672527600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2023, 'Valor': 62.77, 'Secreto': False}, {'Fecha': 1664575200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2022, 'Valor': 63.69, 'Secreto': False}, {'Fecha': 1656626400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2022, 'Valor': 63.82, 'Secreto': False}, {'Fecha': 1648764000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2022, 'Valor': 63.36, 'Secreto': False}, {'Fecha': 1640991600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2022, 'Valor': 64.1, 'Secreto': False}, {'Fecha': 1633039200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2021, 'Valor': 63.77, 'Secreto': False}, {'Fecha': 1625090400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2021, 'Valor': 64.36, 'Secreto': False}, {'Fecha': 1617228000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2021, 'Valor': 63.74, 'Secreto': False}, {'Fecha': 1609455600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2021, 'Valor': 63.0, 'Secreto': False}]"
70,EPA366797,Tasa de actividad. Hombres. Córdoba. Total. ,135,1,"[{'Fecha': 1696111200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2023, 'Valor': 64.55, 'Secreto': False}, {'Fecha': 1688162400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2023, 'Valor': 63.54, 'Secreto': False}, {'Fecha': 1680300000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2023, 'Valor': 63.77, 'Secreto': False}, {'Fecha': 1672527600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2023, 'Valor': 60.85, 'Secreto': False}, {'Fecha': 1664575200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2022, 'Valor': 59.32, 'Secreto': False}, {'Fecha': 1656626400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2022, 'Valor': 60.7, 'Secreto': False}, {'Fecha': 1648764000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2022, 'Valor': 59.72, 'Secreto': False}, {'Fecha': 1640991600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2022, 'Valor': 61.64, 'Secreto': False}, {'Fecha': 1633039200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2021, 'Valor': 64.42, 'Secreto': False}, {'Fecha': 1625090400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2021, 'Valor': 65.22, 'Secreto': False}, {'Fecha': 1617228000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2021, 'Valor': 65.53, 'Secreto': False}, {'Fecha': 1609455600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2021, 'Valor': 64.68, 'Secreto': False}]"
71,EPA366796,"Tasa de actividad. Hombres. Coruña, A. Total. ",135,1,"[{'Fecha': 1696111200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2023, 'Valor': 57.79, 'Secreto': False}, {'Fecha': 1688162400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2023, 'Valor': 58.35, 'Secreto': False}, {'Fecha': 1680300000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2023, 'Valor': 57.28, 'Secreto': False}, {'Fecha': 1672527600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2023, 'Valor': 57.3, 'Secreto': False}, {'Fecha': 1664575200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2022, 'Valor': 55.99, 'Secreto': False}, {'Fecha': 1656626400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2022, 'Valor': 58.3, 'Secreto': False}, {'Fecha': 1648764000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2022, 'Valor': 58.56, 'Secreto': False}, {'Fecha': 1640991600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2022, 'Valor': 58.06, 'Secreto': False}, {'Fecha': 1633039200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2021, 'Valor': 58.26, 'Secreto': False}, {'Fecha': 1625090400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2021, 'Valor': 58.82, 'Secreto': False}, {'Fecha': 1617228000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2021, 'Valor': 57.17, 'Secreto': False}, {'Fecha': 1609455600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2021, 'Valor': 56.49, 'Secreto': False}]"
72,EPA366795,Tasa de actividad. Hombres. Cuenca. Total. ,135,1,"[{'Fecha': 1696111200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2023, 'Valor': 64.27, 'Secreto': False}, {'Fecha': 1688162400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2023, 'Valor': 64.08, 'Secreto': False}, {'Fecha': 1680300000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2023, 'Valor': 60.31, 'Secreto': False}, {'Fecha': 1672527600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2023, 'Valor': 59.96, 'Secreto': False}, {'Fecha': 1664575200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2022, 'Valor': 60.19, 'Secreto': False}, {'Fecha': 1656626400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2022, 'Valor': 63.91, 'Secreto': False}, {'Fecha': 1648764000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2022, 'Valor': 63.88, 'Secreto': False}, {'Fecha': 1640991600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2022, 'Valor': 62.89, 'Secreto': False}, {'Fecha': 1633039200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2021, 'Valor': 65.06, 'Secreto': False}, {'Fecha': 1625090400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2021, 'Valor': 64.17, 'Secreto': False}, {'Fecha': 1617228000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2021, 'Valor': 62.74, 'Secreto': False}, {'Fecha': 1609455600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2021, 'Valor': 63.31, 'Secreto': False}]"
73,EPA366794,Tasa de actividad. Hombres. Gipuzkoa. Total. ,135,1,"[{'Fecha': 1696111200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2023, 'Valor': 57.1, 'Secreto': False}, {'Fecha': 1688162400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2023, 'Valor': 56.4, 'Secreto': False}, {'Fecha': 1680300000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2023, 'Valor': 58.36, 'Secreto': False}, {'Fecha': 1672527600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2023, 'Valor': 57.19, 'Secreto': False}, {'Fecha': 1664575200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2022, 'Valor': 58.88, 'Secreto': False}, {'Fecha': 1656626400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2022, 'Valor': 60.38, 'Secreto': False}, {'Fecha': 1648764000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2022, 'Valor': 57.72, 'Secreto': False}, {'Fecha': 1640991600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2022, 'Valor': 60.04, 'Secreto': False}, {'Fecha': 1633039200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2021, 'Valor': 58.85, 'Secreto': False}, {'Fecha': 1625090400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2021, 'Valor': 61.38, 'Secreto': False}, {'Fecha': 1617228000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2021, 'Valor': 60.29, 'Secreto': False}, {'Fecha': 1609455600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2021, 'Valor': 60.55, 'Secreto': False}]"
74,EPA366793,Tasa de actividad. Hombres. Girona. Total. ,135,1,"[{'Fecha': 1696111200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2023, 'Valor': 64.79, 'Secreto': False}, {'Fecha': 1688162400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2023, 'Valor': 67.81, 'Secreto': False}, {'Fecha': 1680300000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2023, 'Valor': 66.37, 'Secreto': False}, {'Fecha': 1672527600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2023, 'Valor': 66.06, 'Secreto': False}, {'Fecha': 1664575200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2022, 'Valor': 66.74, 'Secreto': False}, {'Fecha': 1656626400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2022, 'Valor': 67.74, 'Secreto': False}, {'Fecha': 1648764000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2022, 'Valor': 67.38, 'Secreto': False}, {'Fecha': 1640991600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2022, 'Valor': 65.48, 'Secreto': False}, {'Fecha': 1633039200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2021, 'Valor': 66.69, 'Secreto': False}, {'Fecha': 1625090400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2021, 'Valor': 67.11, 'Secreto': False}, {'Fecha': 1617228000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2021, 'Valor': 67.77, 'Secreto': False}, {'Fecha': 1609455600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2021, 'Valor': 64.18, 'Secreto': False}]"
75,EPA366792,Tasa de actividad. Hombres. Granada. Total. ,135,1,"[{'Fecha': 1696111200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2023, 'Valor': 63.04, 'Secreto': False}, {'Fecha': 1688162400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2023, 'Valor': 64.24, 'Secreto': False}, {'Fecha': 1680300000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2023, 'Valor': 64.41, 'Secreto': False}, {'Fecha': 1672527600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2023, 'Valor': 64.16, 'Secreto': False}, {'Fecha': 1664575200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2022, 'Valor': 64.93, 'Secreto': False}, {'Fecha': 1656626400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2022, 'Valor': 64.97, 'Secreto': False}, {'Fecha': 1648764000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2022, 'Valor': 64.46, 'Secreto': False}, {'Fecha': 1640991600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2022, 'Valor': 63.53, 'Secreto': False}, {'Fecha': 1633039200000, 'FK_TipoDato': 1, 'FK_Periodo': 22, 'Anyo': 2021, 'Valor': 64.44, 'Secreto': False}, {'Fecha': 1625090400000, 'FK_TipoDato': 1, 'FK_Periodo': 21, 'Anyo': 2021, 'Valor': 63.76, 'Secreto': False}, {'Fecha': 1617228000000, 'FK_TipoDato': 1, 'FK_Periodo': 20, 'Anyo': 2021, 'Valor': 63.82, 'Secreto': False}, {'Fecha': 1609455600000, 'FK_TipoDato': 1, 'FK_Periodo': 19, 'Anyo': 2021, 'Valor': 63.65, 'Secreto': False}]"
